name,upload_count,subscribers (million),views,tag,date_created,date,views_gained,subs_gained,views/video,age
MNCTV OFFICIAL,70678,15.5,8315643311,Entertainment,2012-11-29,2022-11-01,50308847,100000,117655.3285463652,11.0
MNCTV OFFICIAL,70678,15.5,8315643311,Entertainment,2012-11-29,2022-10-01,64162255,100000,117655.3285463652,11.0
MNCTV OFFICIAL,70678,15.5,8315643311,Entertainment,2012-11-29,2022-09-01,54332925,100000,117655.3285463652,11.0
MNCTV OFFICIAL,70678,15.5,8315643311,Entertainment,2012-11-29,2022-08-01,48467146,100000,117655.3285463652,11.0
MNCTV OFFICIAL,70678,15.5,8315643311,Entertainment,2012-11-29,2022-07-01,41061169,100000,117655.3285463652,11.0
MNCTV OFFICIAL,70678,15.5,8315643311,Entertainment,2012-11-29,2022-06-01,59665064,100000,117655.3285463652,11.0
MNCTV OFFICIAL,70678,15.5,8315643311,Entertainment,2012-11-29,2022-05-01,93193773,200000,117655.3285463652,11.0
MNCTV OFFICIAL,70678,15.5,8315643311,Entertainment,2012-11-29,2022-04-01,70144213,100000,117655.3285463652,11.0
MNCTV OFFICIAL,70678,15.5,8315643311,Entertainment,2012-11-29,2022-03-01,56323904,100000,117655.3285463652,11.0
MNCTV OFFICIAL,70678,15.5,8315643311,Entertainment,2012-11-29,2022-02-01,48440723,100000,117655.3285463652,11.0
MNCTV OFFICIAL,70678,15.5,8315643311,Entertainment,2012-11-29,2022-01-01,-1059681,100000,117655.3285463652,11.0
MNCTV OFFICIAL,70678,15.5,8315643311,Entertainment,2012-11-29,2021-12-01,68119174,100000,117655.3285463652,11.0
MNCTV OFFICIAL,70678,15.5,8315643311,Entertainment,2012-11-29,2021-11-01,98899026,200000,117655.3285463652,11.0
MNCTV OFFICIAL,70678,15.5,8315643311,Entertainment,2012-11-29,2021-10-01,70546586,100000,117655.3285463652,11.0
MNCTV OFFICIAL,70678,15.5,8315643311,Entertainment,2012-11-29,2021-09-01,71220288,200000,117655.3285463652,11.0
MNCTV OFFICIAL,70678,15.5,8315643311,Entertainment,2012-11-29,2021-08-01,54865179,100000,117655.3285463652,11.0
MNCTV OFFICIAL,70678,15.5,8315643311,Entertainment,2012-11-29,2021-07-01,70463247,100000,117655.3285463652,11.0
MNCTV OFFICIAL,70678,15.5,8315643311,Entertainment,2012-11-29,2021-06-01,60546813,100000,117655.3285463652,11.0
MNCTV OFFICIAL,70678,15.5,8315643311,Entertainment,2012-11-29,2021-05-01,77575412,100000,117655.3285463652,11.0
MNCTV OFFICIAL,70678,15.5,8315643311,Entertainment,2012-11-29,2021-04-01,134000143,300000,117655.3285463652,11.0
MNCTV OFFICIAL,70678,15.5,8315643311,Entertainment,2012-11-29,2021-03-01,121968057,300000,117655.3285463652,11.0
MNCTV OFFICIAL,70678,15.5,8315643311,Entertainment,2012-11-29,2021-02-01,102258010,100000,117655.3285463652,11.0
MNCTV OFFICIAL,70678,15.5,8315643311,Entertainment,2012-11-29,2021-01-01,126593678,300000,117655.3285463652,11.0
MNCTV OFFICIAL,70678,15.5,8315643311,Entertainment,2012-11-29,2020-12-01,177563899,400000,117655.3285463652,11.0
Kerajinan 5-Menit,4450,15.4,4814889793,Howto,2018-11-21,2023-10-01,17399976,0,1081997.706292135,5.0
Kerajinan 5-Menit,4450,15.4,4814889793,Howto,2018-11-21,2023-09-01,13795855,0,1081997.706292135,5.0
Kerajinan 5-Menit,4450,15.4,4814889793,Howto,2018-11-21,2023-08-01,14279920,0,1081997.706292135,5.0
Kerajinan 5-Menit,4450,15.4,4814889793,Howto,2018-11-21,2023-07-01,18319030,0,1081997.706292135,5.0
Kerajinan 5-Menit,4450,15.4,4814889793,Howto,2018-11-21,2023-06-01,26878473,0,1081997.706292135,5.0
Kerajinan 5-Menit,4450,15.4,4814889793,Howto,2018-11-21,2023-05-01,44256516,100000,1081997.706292135,5.0
Kerajinan 5-Menit,4450,15.4,4814889793,Howto,2018-11-21,2023-04-01,34778485,0,1081997.706292135,5.0
Kerajinan 5-Menit,4450,15.4,4814889793,Howto,2018-11-21,2023-03-01,16051823,0,1081997.706292135,5.0
Kerajinan 5-Menit,4450,15.4,4814889793,Howto,2018-11-21,2023-02-01,28298965,0,1081997.706292135,5.0
Kerajinan 5-Menit,4450,15.4,4814889793,Howto,2018-11-21,2023-01-01,35920825,0,1081997.706292135,5.0
Kerajinan 5-Menit,4450,15.4,4814889793,Howto,2018-11-21,2022-12-01,12422270,0,1081997.706292135,5.0
Kerajinan 5-Menit,4450,15.4,4814889793,Howto,2018-11-21,2022-11-01,15684300,100000,1081997.706292135,5.0
Kerajinan 5-Menit,4450,15.4,4814889793,Howto,2018-11-21,2022-10-01,22053001,0,1081997.706292135,5.0
Kerajinan 5-Menit,4450,15.4,4814889793,Howto,2018-11-21,2022-09-01,12586725,0,1081997.706292135,5.0
Kerajinan 5-Menit,4450,15.4,4814889793,Howto,2018-11-21,2022-08-01,47640245,0,1081997.706292135,5.0
Kerajinan 5-Menit,4450,15.4,4814889793,Howto,2018-11-21,2022-07-01,65068034,100000,1081997.706292135,5.0
Kerajinan 5-Menit,4450,15.4,4814889793,Howto,2018-11-21,2022-06-01,17952887,0,1081997.706292135,5.0
Kerajinan 5-Menit,4450,15.4,4814889793,Howto,2018-11-21,2022-05-01,16145588,0,1081997.706292135,5.0
Kerajinan 5-Menit,4450,15.4,4814889793,Howto,2018-11-21,2022-04-01,20642038,0,1081997.706292135,5.0
Kerajinan 5-Menit,4450,15.4,4814889793,Howto,2018-11-21,2022-03-01,8769115,0,1081997.706292135,5.0
Kerajinan 5-Menit,4450,15.4,4814889793,Howto,2018-11-21,2022-02-01,10639453,0,1081997.706292135,5.0
Kerajinan 5-Menit,4450,15.4,4814889793,Howto,2018-11-21,2022-01-01,11494262,0,1081997.706292135,5.0
Kerajinan 5-Menit,4450,15.4,4814889793,Howto,2018-11-21,2021-12-01,13004378,0,1081997.706292135,5.0
Kerajinan 5-Menit,4450,15.4,4814889793,Howto,2018-11-21,2021-11-01,12537252,0,1081997.706292135,5.0
Kerajinan 5-Menit,4450,15.4,4814889793,Howto,2018-11-21,2021-10-01,18068956,0,1081997.706292135,5.0
Kerajinan 5-Menit,4450,15.4,4814889793,Howto,2018-11-21,2021-09-01,25860907,0,1081997.706292135,5.0
Kerajinan 5-Menit,4450,15.4,4814889793,Howto,2018-11-21,2021-08-01,31613174,100000,1081997.706292135,5.0
Kerajinan 5-Menit,4450,15.4,4814889793,Howto,2018-11-21,2021-07-01,26722570,0,1081997.706292135,5.0
Kerajinan 5-Menit,4450,15.4,4814889793,Howto,2018-11-21,2021-06-01,20671084,0,1081997.706292135,5.0
Kerajinan 5-Menit,4450,15.4,4814889793,Howto,2018-11-21,2021-05-01,42637553,100000,1081997.706292135,5.0
Kerajinan 5-Menit,4450,15.4,4814889793,Howto,2018-11-21,2021-04-01,79909319,200000,1081997.706292135,5.0
Kerajinan 5-Menit,4450,15.4,4814889793,Howto,2018-11-21,2021-03-01,94388801,200000,1081997.706292135,5.0
Kerajinan 5-Menit,4450,15.4,4814889793,Howto,2018-11-21,2021-02-01,79546278,300000,1081997.706292135,5.0
Kerajinan 5-Menit,4450,15.4,4814889793,Howto,2018-11-21,2021-01-01,78198992,200000,1081997.706292135,5.0
Kerajinan 5-Menit,4450,15.4,4814889793,Howto,2018-11-21,2020-12-01,268246211,1000000,1081997.706292135,5.0
Vilmei,1837,14.8,4847500332,People,2013-09-25,2023-10-01,163400660,300000,2638813.4632553076,10.2
Vilmei,1837,14.8,4847500332,People,2013-09-25,2023-09-01,94829747,300000,2638813.4632553076,10.2
Vilmei,1837,14.8,4847500332,People,2013-09-25,2023-08-01,182165450,500000,2638813.4632553076,10.2
Vilmei,1837,14.8,4847500332,People,2013-09-25,2023-07-01,265856226,800000,2638813.4632553076,10.2
Vilmei,1837,14.8,4847500332,People,2013-09-25,2023-06-01,235367761,700000,2638813.4632553076,10.2
Vilmei,1837,14.8,4847500332,People,2013-09-25,2023-05-01,244975301,900000,2638813.4632553076,10.2
Vilmei,1837,14.8,4847500332,People,2013-09-25,2023-04-01,281656735,1410000,2638813.4632553076,10.2
Vilmei,1837,14.8,4847500332,People,2013-09-25,2023-03-01,225094627,830000,2638813.4632553076,10.2
Vilmei,1837,14.8,4847500332,People,2013-09-25,2023-02-01,161144500,380000,2638813.4632553076,10.2
Vilmei,1837,14.8,4847500332,People,2013-09-25,2023-01-01,214938531,750000,2638813.4632553076,10.2
Vilmei,1837,14.8,4847500332,People,2013-09-25,2022-12-01,227581010,830000,2638813.4632553076,10.2
Vilmei,1837,14.8,4847500332,People,2013-09-25,2022-11-01,177716770,760000,2638813.4632553076,10.2
Vilmei,1837,14.8,4847500332,People,2013-09-25,2022-10-01,215523377,910000,2638813.4632553076,10.2
Vilmei,1837,14.8,4847500332,People,2013-09-25,2022-09-01,229989882,1060000,2638813.4632553076,10.2
Vilmei,1837,14.8,4847500332,People,2013-09-25,2022-08-01,192148715,460000,2638813.4632553076,10.2
Vilmei,1837,14.8,4847500332,People,2013-09-25,2022-07-01,200880641,380000,2638813.4632553076,10.2
Vilmei,1837,14.8,4847500332,People,2013-09-25,2022-06-01,253847099,490000,2638813.4632553076,10.2
Vilmei,1837,14.8,4847500332,People,2013-09-25,2022-05-01,173346056,320000,2638813.4632553076,10.2
Vilmei,1837,14.8,4847500332,People,2013-09-25,2022-04-01,287658174,710000,2638813.4632553076,10.2
Vilmei,1837,14.8,4847500332,People,2013-09-25,2022-03-01,219383631,410000,2638813.4632553076,10.2
Vilmei,1837,14.8,4847500332,People,2013-09-25,2022-02-01,217425530,556000,2638813.4632553076,10.2
Vilmei,1837,14.8,4847500332,People,2013-09-25,2022-01-01,123466440,182000,2638813.4632553076,10.2
Vilmei,1837,14.8,4847500332,People,2013-09-25,2021-12-01,105407908,171000,2638813.4632553076,10.2
Vilmei,1837,14.8,4847500332,People,2013-09-25,2021-11-01,7304357,32000,2638813.4632553076,10.2
Vilmei,1837,14.8,4847500332,People,2013-09-25,2021-10-01,6947458,33000,2638813.4632553076,10.2
Vilmei,1837,14.8,4847500332,People,2013-09-25,2021-09-01,6168008,35000,2638813.4632553076,10.2
Vilmei,1837,14.8,4847500332,People,2013-09-25,2021-08-01,8199487,48000,2638813.4632553076,10.2
Vilmei,1837,14.8,4847500332,People,2013-09-25,2021-07-01,9914813,69000,2638813.4632553076,10.2
Vilmei,1837,14.8,4847500332,People,2013-09-25,2021-06-01,5457703,42000,2638813.4632553076,10.2
Vilmei,1837,14.8,4847500332,People,2013-09-25,2021-05-01,6298249,89700,2638813.4632553076,10.2
Vilmei,1837,14.8,4847500332,People,2013-09-25,2021-04-01,0,0,2638813.4632553076,10.2
Vilmei,1837,14.8,4847500332,People,2013-09-25,2021-03-01,0,0,2638813.4632553076,10.2
Vilmei,1837,14.8,4847500332,People,2013-09-25,2021-02-01,0,0,2638813.4632553076,10.2
Vilmei,1837,14.8,4847500332,People,2013-09-25,2021-01-01,0,0,2638813.4632553076,10.2
Vilmei,1837,14.8,4847500332,People,2013-09-25,2020-12-01,0,0,2638813.4632553076,10.2
Bobon Santoso,707,14.6,1976012952,Entertainment,2015-04-22,2023-10-01,29730369,200000,2794926.3818953326,8.6
Bobon Santoso,707,14.6,1976012952,Entertainment,2015-04-22,2023-09-01,20002269,300000,2794926.3818953326,8.6
Bobon Santoso,707,14.6,1976012952,Entertainment,2015-04-22,2023-08-01,33684830,300000,2794926.3818953326,8.6
Bobon Santoso,707,14.6,1976012952,Entertainment,2015-04-22,2023-07-01,60353396,500000,2794926.3818953326,8.6
Bobon Santoso,707,14.6,1976012952,Entertainment,2015-04-22,2023-06-01,54410718,300000,2794926.3818953326,8.6
Bobon Santoso,707,14.6,1976012952,Entertainment,2015-04-22,2023-05-01,60197714,700000,2794926.3818953326,8.6
Bobon Santoso,707,14.6,1976012952,Entertainment,2015-04-22,2023-04-01,39032028,1100000,2794926.3818953326,8.6
Bobon Santoso,707,14.6,1976012952,Entertainment,2015-04-22,2023-03-01,97446768,1200000,2794926.3818953326,8.6
Bobon Santoso,707,14.6,1976012952,Entertainment,2015-04-22,2023-02-01,66449502,520000,2794926.3818953326,8.6
Bobon Santoso,707,14.6,1976012952,Entertainment,2015-04-22,2023-01-01,16018930,80000,2794926.3818953326,8.6
Bobon Santoso,707,14.6,1976012952,Entertainment,2015-04-22,2022-12-01,33416047,70000,2794926.3818953326,8.6
Bobon Santoso,707,14.6,1976012952,Entertainment,2015-04-22,2022-11-01,37946252,110000,2794926.3818953326,8.6
Bobon Santoso,707,14.6,1976012952,Entertainment,2015-04-22,2022-10-01,23777317,70000,2794926.3818953326,8.6
Bobon Santoso,707,14.6,1976012952,Entertainment,2015-04-22,2022-09-01,9303589,40000,2794926.3818953326,8.6
Bobon Santoso,707,14.6,1976012952,Entertainment,2015-04-22,2022-08-01,19018655,50000,2794926.3818953326,8.6
Bobon Santoso,707,14.6,1976012952,Entertainment,2015-04-22,2022-07-01,21302144,80000,2794926.3818953326,8.6
Bobon Santoso,707,14.6,1976012952,Entertainment,2015-04-22,2022-06-01,37674206,140000,2794926.3818953326,8.6
Bobon Santoso,707,14.6,1976012952,Entertainment,2015-04-22,2022-05-01,29314312,130000,2794926.3818953326,8.6
Bobon Santoso,707,14.6,1976012952,Entertainment,2015-04-22,2022-04-01,25888169,100000,2794926.3818953326,8.6
Bobon Santoso,707,14.6,1976012952,Entertainment,2015-04-22,2022-03-01,32749544,120000,2794926.3818953326,8.6
Bobon Santoso,707,14.6,1976012952,Entertainment,2015-04-22,2022-02-01,39956986,180000,2794926.3818953326,8.6
Bobon Santoso,707,14.6,1976012952,Entertainment,2015-04-22,2022-01-01,40752751,160000,2794926.3818953326,8.6
Bobon Santoso,707,14.6,1976012952,Entertainment,2015-04-22,2021-12-01,30838341,120000,2794926.3818953326,8.6
Bobon Santoso,707,14.6,1976012952,Entertainment,2015-04-22,2021-11-01,22960606,90000,2794926.3818953326,8.6
Bobon Santoso,707,14.6,1976012952,Entertainment,2015-04-22,2021-10-01,28203070,100000,2794926.3818953326,8.6
Bobon Santoso,707,14.6,1976012952,Entertainment,2015-04-22,2021-09-01,36280607,180000,2794926.3818953326,8.6
Bobon Santoso,707,14.6,1976012952,Entertainment,2015-04-22,2021-08-01,42462767,200000,2794926.3818953326,8.6
Bobon Santoso,707,14.6,1976012952,Entertainment,2015-04-22,2021-07-01,73048278,430000,2794926.3818953326,8.6
Bobon Santoso,707,14.6,1976012952,Entertainment,2015-04-22,2021-06-01,42754021,250000,2794926.3818953326,8.6
Bobon Santoso,707,14.6,1976012952,Entertainment,2015-04-22,2021-05-01,49586383,270000,2794926.3818953326,8.6
Bobon Santoso,707,14.6,1976012952,Entertainment,2015-04-22,2021-04-01,84331431,660000,2794926.3818953326,8.6
Bobon Santoso,707,14.6,1976012952,Entertainment,2015-04-22,2021-03-01,78757156,620000,2794926.3818953326,8.6
Bobon Santoso,707,14.6,1976012952,Entertainment,2015-04-22,2021-02-01,122808344,1300000,2794926.3818953326,8.6
Bobon Santoso,707,14.6,1976012952,Entertainment,2015-04-22,2021-01-01,38043561,310000,2794926.3818953326,8.6
Bobon Santoso,707,14.6,1976012952,Entertainment,2015-04-22,2020-12-01,40910893,280000,2794926.3818953326,8.6
Klara Tania,1929,14.6,9294209487,Film,2021-06-08,2023-10-01,402571991,600000,4818149.034214619,2.5
Klara Tania,1929,14.6,9294209487,Film,2021-06-08,2023-09-01,250646891,400000,4818149.034214619,2.5
Klara Tania,1929,14.6,9294209487,Film,2021-06-08,2023-08-01,263917090,600000,4818149.034214619,2.5
Klara Tania,1929,14.6,9294209487,Film,2021-06-08,2023-07-01,296962636,1000000,4818149.034214619,2.5
Klara Tania,1929,14.6,9294209487,Film,2021-06-08,2023-06-01,343247980,1790000,4818149.034214619,2.5
Klara Tania,1929,14.6,9294209487,Film,2021-06-08,2023-05-01,358100367,1220000,4818149.034214619,2.5
Klara Tania,1929,14.6,9294209487,Film,2021-06-08,2023-04-01,393563421,900000,4818149.034214619,2.5
Klara Tania,1929,14.6,9294209487,Film,2021-06-08,2023-03-01,346657617,310000,4818149.034214619,2.5
Klara Tania,1929,14.6,9294209487,Film,2021-06-08,2023-02-01,321578597,270000,4818149.034214619,2.5
Klara Tania,1929,14.6,9294209487,Film,2021-06-08,2023-01-01,339029751,420000,4818149.034214619,2.5
Klara Tania,1929,14.6,9294209487,Film,2021-06-08,2022-12-01,350562170,550000,4818149.034214619,2.5
Klara Tania,1929,14.6,9294209487,Film,2021-06-08,2022-11-01,232174053,450000,4818149.034214619,2.5
Klara Tania,1929,14.6,9294209487,Film,2021-06-08,2022-10-01,173859967,280000,4818149.034214619,2.5
Klara Tania,1929,14.6,9294209487,Film,2021-06-08,2022-09-01,251714617,260000,4818149.034214619,2.5
Klara Tania,1929,14.6,9294209487,Film,2021-06-08,2022-08-01,318615373,190000,4818149.034214619,2.5
Klara Tania,1929,14.6,9294209487,Film,2021-06-08,2022-07-01,374275133,290000,4818149.034214619,2.5
Klara Tania,1929,14.6,9294209487,Film,2021-06-08,2022-06-01,359408755,320000,4818149.034214619,2.5
Klara Tania,1929,14.6,9294209487,Film,2021-06-08,2022-05-01,320517030,310000,4818149.034214619,2.5
Klara Tania,1929,14.6,9294209487,Film,2021-06-08,2022-04-01,299489691,290000,4818149.034214619,2.5
Klara Tania,1929,14.6,9294209487,Film,2021-06-08,2022-03-01,367549297,270000,4818149.034214619,2.5
Klara Tania,1929,14.6,9294209487,Film,2021-06-08,2022-02-01,357775996,320000,4818149.034214619,2.5
Klara Tania,1929,14.6,9294209487,Film,2021-06-08,2022-01-01,455833487,400000,4818149.034214619,2.5
Klara Tania,1929,14.6,9294209487,Film,2021-06-08,2021-12-01,423335670,430000,4818149.034214619,2.5
Klara Tania,1929,14.6,9294209487,Film,2021-06-08,2021-11-01,357149321,380000,4818149.034214619,2.5
Klara Tania,1929,14.6,9294209487,Film,2021-06-08,2021-10-01,439067271,550000,4818149.034214619,2.5
Klara Tania,1929,14.6,9294209487,Film,2021-06-08,2021-09-01,353127812,466000,4818149.034214619,2.5
Klara Tania,1929,14.6,9294209487,Film,2021-06-08,2021-08-01,226644228,541800,4818149.034214619,2.5
Klara Tania,1929,14.6,9294209487,Film,2021-06-08,2021-07-01,1697941,92160,4818149.034214619,2.5
Klara Tania,1929,14.6,9294209487,Film,2021-06-08,2021-06-01,0,0,4818149.034214619,2.5
Klara Tania,1929,14.6,9294209487,Film,2021-06-08,2021-05-01,0,0,4818149.034214619,2.5
Klara Tania,1929,14.6,9294209487,Film,2021-06-08,2021-04-01,0,0,4818149.034214619,2.5
Klara Tania,1929,14.6,9294209487,Film,2021-06-08,2021-03-01,0,0,4818149.034214619,2.5
Klara Tania,1929,14.6,9294209487,Film,2021-06-08,2021-02-01,0,0,4818149.034214619,2.5
Klara Tania,1929,14.6,9294209487,Film,2021-06-08,2021-01-01,0,0,4818149.034214619,2.5
Klara Tania,1929,14.6,9294209487,Film,2021-06-08,2020-12-01,0,0,4818149.034214619,2.5
BUDI01 GAMING,342,13.6,1208194405,Games,2019-07-19,2023-10-01,4889816,0,3532732.178362573,4.3
BUDI01 GAMING,342,13.6,1208194405,Games,2019-07-19,2023-09-01,6788426,0,3532732.178362573,4.3
BUDI01 GAMING,342,13.6,1208194405,Games,2019-07-19,2023-08-01,5191959,100000,3532732.178362573,4.3
BUDI01 GAMING,342,13.6,1208194405,Games,2019-07-19,2023-07-01,12646377,0,3532732.178362573,4.3
BUDI01 GAMING,342,13.6,1208194405,Games,2019-07-19,2023-06-01,18795951,100000,3532732.178362573,4.3
BUDI01 GAMING,342,13.6,1208194405,Games,2019-07-19,2023-05-01,21271778,200000,3532732.178362573,4.3
BUDI01 GAMING,342,13.6,1208194405,Games,2019-07-19,2023-04-01,16643898,100000,3532732.178362573,4.3
BUDI01 GAMING,342,13.6,1208194405,Games,2019-07-19,2023-03-01,11266710,100000,3532732.178362573,4.3
BUDI01 GAMING,342,13.6,1208194405,Games,2019-07-19,2023-02-01,3976900,100000,3532732.178362573,4.3
BUDI01 GAMING,342,13.6,1208194405,Games,2019-07-19,2023-01-01,11019034,0,3532732.178362573,4.3
BUDI01 GAMING,342,13.6,1208194405,Games,2019-07-19,2022-12-01,8570529,100000,3532732.178362573,4.3
BUDI01 GAMING,342,13.6,1208194405,Games,2019-07-19,2022-11-01,3861603,0,3532732.178362573,4.3
BUDI01 GAMING,342,13.6,1208194405,Games,2019-07-19,2022-10-01,3376851,100000,3532732.178362573,4.3
BUDI01 GAMING,342,13.6,1208194405,Games,2019-07-19,2022-09-01,4717926,0,3532732.178362573,4.3
BUDI01 GAMING,342,13.6,1208194405,Games,2019-07-19,2022-08-01,4598787,0,3532732.178362573,4.3
BUDI01 GAMING,342,13.6,1208194405,Games,2019-07-19,2022-07-01,10589526,100000,3532732.178362573,4.3
BUDI01 GAMING,342,13.6,1208194405,Games,2019-07-19,2022-06-01,11380460,100000,3532732.178362573,4.3
BUDI01 GAMING,342,13.6,1208194405,Games,2019-07-19,2022-05-01,12057675,100000,3532732.178362573,4.3
BUDI01 GAMING,342,13.6,1208194405,Games,2019-07-19,2022-04-01,10378332,0,3532732.178362573,4.3
BUDI01 GAMING,342,13.6,1208194405,Games,2019-07-19,2022-03-01,8357327,100000,3532732.178362573,4.3
BUDI01 GAMING,342,13.6,1208194405,Games,2019-07-19,2022-02-01,8471861,0,3532732.178362573,4.3
BUDI01 GAMING,342,13.6,1208194405,Games,2019-07-19,2022-01-01,7673534,100000,3532732.178362573,4.3
BUDI01 GAMING,342,13.6,1208194405,Games,2019-07-19,2021-12-01,18399200,100000,3532732.178362573,4.3
BUDI01 GAMING,342,13.6,1208194405,Games,2019-07-19,2021-11-01,19680361,200000,3532732.178362573,4.3
BUDI01 GAMING,342,13.6,1208194405,Games,2019-07-19,2021-10-01,16866157,100000,3532732.178362573,4.3
BUDI01 GAMING,342,13.6,1208194405,Games,2019-07-19,2021-09-01,19296048,100000,3532732.178362573,4.3
BUDI01 GAMING,342,13.6,1208194405,Games,2019-07-19,2021-08-01,24127986,200000,3532732.178362573,4.3
BUDI01 GAMING,342,13.6,1208194405,Games,2019-07-19,2021-07-01,24477127,300000,3532732.178362573,4.3
BUDI01 GAMING,342,13.6,1208194405,Games,2019-07-19,2021-06-01,22894699,200000,3532732.178362573,4.3
BUDI01 GAMING,342,13.6,1208194405,Games,2019-07-19,2021-05-01,31280565,300000,3532732.178362573,4.3
BUDI01 GAMING,342,13.6,1208194405,Games,2019-07-19,2021-04-01,25156575,200000,3532732.178362573,4.3
BUDI01 GAMING,342,13.6,1208194405,Games,2019-07-19,2021-03-01,37273012,300000,3532732.178362573,4.3
BUDI01 GAMING,342,13.6,1208194405,Games,2019-07-19,2021-02-01,37563033,310000,3532732.178362573,4.3
BUDI01 GAMING,342,13.6,1208194405,Games,2019-07-19,2021-01-01,48639150,490000,3532732.178362573,4.3
BUDI01 GAMING,342,13.6,1208194405,Games,2019-07-19,2020-12-01,55432773,580000,3532732.178362573,4.3
The Shiny Peanut,2338,12.8,2861620352,Entertainment,2016-10-26,2023-10-01,10319696,-100000,1223960.8006843457,7.1
The Shiny Peanut,2338,12.8,2861620352,Entertainment,2016-10-26,2023-09-01,883494,0,1223960.8006843457,7.1
The Shiny Peanut,2338,12.8,2861620352,Entertainment,2016-10-26,2023-08-01,909258,0,1223960.8006843457,7.1
The Shiny Peanut,2338,12.8,2861620352,Entertainment,2016-10-26,2023-07-01,921915,0,1223960.8006843457,7.1
The Shiny Peanut,2338,12.8,2861620352,Entertainment,2016-10-26,2023-06-01,876066,0,1223960.8006843457,7.1
The Shiny Peanut,2338,12.8,2861620352,Entertainment,2016-10-26,2023-05-01,1054997,0,1223960.8006843457,7.1
The Shiny Peanut,2338,12.8,2861620352,Entertainment,2016-10-26,2023-04-01,1432695,0,1223960.8006843457,7.1
The Shiny Peanut,2338,12.8,2861620352,Entertainment,2016-10-26,2023-03-01,1483256,0,1223960.8006843457,7.1
The Shiny Peanut,2338,12.8,2861620352,Entertainment,2016-10-26,2023-02-01,1587955,0,1223960.8006843457,7.1
The Shiny Peanut,2338,12.8,2861620352,Entertainment,2016-10-26,2023-01-01,2295596,0,1223960.8006843457,7.1
The Shiny Peanut,2338,12.8,2861620352,Entertainment,2016-10-26,2022-12-01,1966585,0,1223960.8006843457,7.1
The Shiny Peanut,2338,12.8,2861620352,Entertainment,2016-10-26,2022-11-01,-7555851,0,1223960.8006843457,7.1
The Shiny Peanut,2338,12.8,2861620352,Entertainment,2016-10-26,2022-10-01,2063064,0,1223960.8006843457,7.1
The Shiny Peanut,2338,12.8,2861620352,Entertainment,2016-10-26,2022-09-01,1573130,0,1223960.8006843457,7.1
The Shiny Peanut,2338,12.8,2861620352,Entertainment,2016-10-26,2022-08-01,2389357,0,1223960.8006843457,7.1
The Shiny Peanut,2338,12.8,2861620352,Entertainment,2016-10-26,2022-07-01,3715534,0,1223960.8006843457,7.1
The Shiny Peanut,2338,12.8,2861620352,Entertainment,2016-10-26,2022-06-01,6593082,0,1223960.8006843457,7.1
The Shiny Peanut,2338,12.8,2861620352,Entertainment,2016-10-26,2022-05-01,7840952,0,1223960.8006843457,7.1
The Shiny Peanut,2338,12.8,2861620352,Entertainment,2016-10-26,2022-04-01,8175946,0,1223960.8006843457,7.1
The Shiny Peanut,2338,12.8,2861620352,Entertainment,2016-10-26,2022-03-01,7547011,0,1223960.8006843457,7.1
The Shiny Peanut,2338,12.8,2861620352,Entertainment,2016-10-26,2022-02-01,7152495,0,1223960.8006843457,7.1
The Shiny Peanut,2338,12.8,2861620352,Entertainment,2016-10-26,2022-01-01,7950564,0,1223960.8006843457,7.1
The Shiny Peanut,2338,12.8,2861620352,Entertainment,2016-10-26,2021-12-01,7144622,0,1223960.8006843457,7.1
The Shiny Peanut,2338,12.8,2861620352,Entertainment,2016-10-26,2021-11-01,7811160,0,1223960.8006843457,7.1
The Shiny Peanut,2338,12.8,2861620352,Entertainment,2016-10-26,2021-10-01,11131853,100000,1223960.8006843457,7.1
The Shiny Peanut,2338,12.8,2861620352,Entertainment,2016-10-26,2021-09-01,15443242,0,1223960.8006843457,7.1
The Shiny Peanut,2338,12.8,2861620352,Entertainment,2016-10-26,2021-08-01,17315586,0,1223960.8006843457,7.1
The Shiny Peanut,2338,12.8,2861620352,Entertainment,2016-10-26,2021-07-01,21443500,100000,1223960.8006843457,7.1
The Shiny Peanut,2338,12.8,2861620352,Entertainment,2016-10-26,2021-06-01,15412770,0,1223960.8006843457,7.1
The Shiny Peanut,2338,12.8,2861620352,Entertainment,2016-10-26,2021-05-01,19461775,100000,1223960.8006843457,7.1
The Shiny Peanut,2338,12.8,2861620352,Entertainment,2016-10-26,2021-04-01,36478795,100000,1223960.8006843457,7.1
The Shiny Peanut,2338,12.8,2861620352,Entertainment,2016-10-26,2021-03-01,37702245,100000,1223960.8006843457,7.1
The Shiny Peanut,2338,12.8,2861620352,Entertainment,2016-10-26,2021-02-01,37025636,100000,1223960.8006843457,7.1
The Shiny Peanut,2338,12.8,2861620352,Entertainment,2016-10-26,2021-01-01,32822759,100000,1223960.8006843457,7.1
The Shiny Peanut,2338,12.8,2861620352,Entertainment,2016-10-26,2020-12-01,46254553,200000,1223960.8006843457,7.1
Troom Troom Indonesia,1989,12.7,5490090207,People,2019-08-26,2023-10-01,24431571,100000,2760226.34841629,4.2
Troom Troom Indonesia,1989,12.7,5490090207,People,2019-08-26,2023-09-01,23529348,0,2760226.34841629,4.2
Troom Troom Indonesia,1989,12.7,5490090207,People,2019-08-26,2023-08-01,22833287,100000,2760226.34841629,4.2
